Sequence,Type,Année,Tour,Département,Commune,Code canton,Code circonscription,Numéro du bureau,Indicatif,Nombre d'inscrits,Nombre d'abstentions,Nombre de votants,Nombre de votants d'après les feuilles d'émargement,Nombre de bulletins blancs,Nombre de bulletins nuls,Nombre d'exprimés,Nombre de candidats,Sigle du candidat,Nombre de voix du candidat,Geo Shape,NOM,ADRESSE,geo_point_2d
248,PR,2022,2,31,555,25,3,239,I,1663,454,1209,1209,86,23,1100,2,Le Pen,279,"{""coordinates"": [[[1.4962314449, 43.5717208425], [1.4983470308, 43.5709058426], [1.5028350431, 43.5690391966], [1.5038037023, 43.5685325914], [1.5072167836, 43.5669350792], [1.508882839, 43.5665177444], [1.5092557172, 43.5663700445], [1.5114070101, 43.5655806145], [1.5126851468, 43.5649834673], [1.5137437214, 43.5646168473], [1.5132983971, 43.5639128611], [1.5125493425, 43.5631306443], [1.5119754879, 43.5625701456], [1.5113172806, 43.5619957771], [1.5107550318, 43.561538484], [1.5098054606, 43.5607718113], [1.5096355344, 43.5606346124], [1.509616561, 43.560587766], [1.5098754179, 43.5604175275], [1.5098590361, 43.5603786169], [1.5090605063, 43.5598422326], [1.508661736, 43.5593717003], [1.5074058106, 43.5584028257], [1.5062894514, 43.5575420182], [1.5053700727, 43.5568554743], [1.5040970728, 43.5558763389], [1.5038668909, 43.555737092], [1.5033092713, 43.5554627577], [1.503424117, 43.5553424976], [1.5026924205, 43.5549179736], [1.5022469562, 43.5546791043], [1.5006285672, 43.5538468661], [1.4998657985, 43.5536926781], [1.4992094339, 43.5535591509], [1.4985618893, 43.5535382772], [1.4985818125, 43.5534110604], [1.4959638592, 43.5535521147], [1.4946037207, 43.5536034988], [1.4944457812, 43.5536420608], [1.4942377641, 43.5536156834], [1.4920372841, 43.5533370761], [1.491751578, 43.5530041523], [1.4910959699, 43.553461907], [1.491000957, 43.5533732107], [1.4908162965, 43.5533689902], [1.4894006178, 43.5533006869], [1.4891760157, 43.5530851803], [1.4885847473, 43.5534090521], [1.4880021692, 43.5529354092], [1.4868074408, 43.5535224946], [1.4859364986, 43.5528849418], [1.4849694259, 43.5535176317], [1.4846042477, 43.5537623252], [1.4840634616, 43.554009918], [1.4838792167, 43.5540671893], [1.4836876172, 43.5539105794], [1.4833183485, 43.5539891654], [1.4830988115, 43.5540584674], [1.482065387, 43.5543685654], [1.4810058688, 43.5546822361], [1.4806954551, 43.5555559984], [1.4805293976, 43.5557969462], [1.4799846039, 43.5565932448], [1.4792912526, 43.5574063893], [1.4780365707, 43.5583751703], [1.4752746827, 43.560529526], [1.4722358171, 43.5628756522], [1.4718535118, 43.5632553067], [1.4714813359, 43.5637385624], [1.4713447026, 43.5641984112], [1.4715014287, 43.5667084616], [1.4715274472, 43.5671307003], [1.4713789038, 43.56788311], [1.4711475553, 43.5685725841], [1.4706929194, 43.5694044766], [1.4703473626, 43.5699699341], [1.4701480035, 43.57032218], [1.4700553639, 43.5708461859], [1.4700083718, 43.5715768612], [1.4699233367, 43.5721046153], [1.4699008461, 43.5726993724], [1.4697350676, 43.5732967257], [1.4695357592, 43.5736957798], [1.4692123958, 43.5742226065], [1.4687781559, 43.5746595523], [1.4696680977, 43.5747221528], [1.4710101521, 43.5757873921], [1.4754355758, 43.572225552], [1.4762280983, 43.5708363464], [1.4775662876, 43.5700763694], [1.4800402367, 43.5734150621], [1.4835228245, 43.5712056776], [1.4852833871, 43.5701119733], [1.4868967463, 43.5715886977], [1.4876884303, 43.5721935313], [1.4868943051, 43.5726757718], [1.4872910428, 43.5731451902], [1.4881587284, 43.5727060749], [1.4886894603, 43.5734537023], [1.4887351754, 43.5736252947], [1.4887278418, 43.5741418207], [1.4891510199, 43.5753172311], [1.4912325256, 43.5738909136], [1.4921279425, 43.5735144146], [1.4932341358, 43.5731394876], [1.4941221124, 43.5728272611], [1.4950078992, 43.5725783994], [1.4956268161, 43.5721515655], [1.4962314449, 43.5717208425]]], ""type"": ""Polygon""}",École élémentaire Henri Guillaumet,30 chemin de Bitet,"43.563604884138755,1.4902707371735808"
248,PR,2022,2,31,555,25,3,239,I,1663,454,1209,1209,86,23,1100,2,Macron,821,"{""coordinates"": [[[1.4962314449, 43.5717208425], [1.4983470308, 43.5709058426], [1.5028350431, 43.5690391966], [1.5038037023, 43.5685325914], [1.5072167836, 43.5669350792], [1.508882839, 43.5665177444], [1.5092557172, 43.5663700445], [1.5114070101, 43.5655806145], [1.5126851468, 43.5649834673], [1.5137437214, 43.5646168473], [1.5132983971, 43.5639128611], [1.5125493425, 43.5631306443], [1.5119754879, 43.5625701456], [1.5113172806, 43.5619957771], [1.5107550318, 43.561538484], [1.5098054606, 43.5607718113], [1.5096355344, 43.5606346124], [1.509616561, 43.560587766], [1.5098754179, 43.5604175275], [1.5098590361, 43.5603786169], [1.5090605063, 43.5598422326], [1.508661736, 43.5593717003], [1.5074058106, 43.5584028257], [1.5062894514, 43.5575420182], [1.5053700727, 43.5568554743], [1.5040970728, 43.5558763389], [1.5038668909, 43.555737092], [1.5033092713, 43.5554627577], [1.503424117, 43.5553424976], [1.5026924205, 43.5549179736], [1.5022469562, 43.5546791043], [1.5006285672, 43.5538468661], [1.4998657985, 43.5536926781], [1.4992094339, 43.5535591509], [1.4985618893, 43.5535382772], [1.4985818125, 43.5534110604], [1.4959638592, 43.5535521147], [1.4946037207, 43.5536034988], [1.4944457812, 43.5536420608], [1.4942377641, 43.5536156834], [1.4920372841, 43.5533370761], [1.491751578, 43.5530041523], [1.4910959699, 43.553461907], [1.491000957, 43.5533732107], [1.4908162965, 43.5533689902], [1.4894006178, 43.5533006869], [1.4891760157, 43.5530851803], [1.4885847473, 43.5534090521], [1.4880021692, 43.5529354092], [1.4868074408, 43.5535224946], [1.4859364986, 43.5528849418], [1.4849694259, 43.5535176317], [1.4846042477, 43.5537623252], [1.4840634616, 43.554009918], [1.4838792167, 43.5540671893], [1.4836876172, 43.5539105794], [1.4833183485, 43.5539891654], [1.4830988115, 43.5540584674], [1.482065387, 43.5543685654], [1.4810058688, 43.5546822361], [1.4806954551, 43.5555559984], [1.4805293976, 43.5557969462], [1.4799846039, 43.5565932448], [1.4792912526, 43.5574063893], [1.4780365707, 43.5583751703], [1.4752746827, 43.560529526], [1.4722358171, 43.5628756522], [1.4718535118, 43.5632553067], [1.4714813359, 43.5637385624], [1.4713447026, 43.5641984112], [1.4715014287, 43.5667084616], [1.4715274472, 43.5671307003], [1.4713789038, 43.56788311], [1.4711475553, 43.5685725841], [1.4706929194, 43.5694044766], [1.4703473626, 43.5699699341], [1.4701480035, 43.57032218], [1.4700553639, 43.5708461859], [1.4700083718, 43.5715768612], [1.4699233367, 43.5721046153], [1.4699008461, 43.5726993724], [1.4697350676, 43.5732967257], [1.4695357592, 43.5736957798], [1.4692123958, 43.5742226065], [1.4687781559, 43.5746595523], [1.4696680977, 43.5747221528], [1.4710101521, 43.5757873921], [1.4754355758, 43.572225552], [1.4762280983, 43.5708363464], [1.4775662876, 43.5700763694], [1.4800402367, 43.5734150621], [1.4835228245, 43.5712056776], [1.4852833871, 43.5701119733], [1.4868967463, 43.5715886977], [1.4876884303, 43.5721935313], [1.4868943051, 43.5726757718], [1.4872910428, 43.5731451902], [1.4881587284, 43.5727060749], [1.4886894603, 43.5734537023], [1.4887351754, 43.5736252947], [1.4887278418, 43.5741418207], [1.4891510199, 43.5753172311], [1.4912325256, 43.5738909136], [1.4921279425, 43.5735144146], [1.4932341358, 43.5731394876], [1.4941221124, 43.5728272611], [1.4950078992, 43.5725783994], [1.4956268161, 43.5721515655], [1.4962314449, 43.5717208425]]], ""type"": ""Polygon""}",École élémentaire Henri Guillaumet,30 chemin de Bitet,"43.563604884138755,1.4902707371735808"
249,PR,2022,2,31,555,25,3,240,I,1309,396,913,913,64,19,830,2,Le Pen,256,"{""coordinates"": [[[1.4852797452, 43.5779515121], [1.4857222399, 43.5782244822], [1.4895600634, 43.577308096], [1.4896999428, 43.5773555033], [1.4899679903, 43.5774502294], [1.4904329681, 43.5779750184], [1.4906835182, 43.5783865621], [1.4906764025, 43.5788888987], [1.490520399, 43.5795206866], [1.4902810994, 43.5799692543], [1.4888627902, 43.5818764255], [1.4890567923, 43.5819630316], [1.4903046503, 43.5825334135], [1.4908644651, 43.5827977804], [1.4918549841, 43.5832526977], [1.4915815605, 43.5835363821], [1.4917745178, 43.5837894912], [1.49197567, 43.5840152245], [1.4925433843, 43.5842739659], [1.4915614663, 43.5855098386], [1.4952965106, 43.5857949216], [1.4957536533, 43.5844795179], [1.4962500473, 43.5836412737], [1.4967414804, 43.5828113241], [1.4973898501, 43.5816915294], [1.5037193103, 43.5805326073], [1.5070084593, 43.5786684645], [1.5081672641, 43.5782434352], [1.5095664468, 43.5775055793], [1.5107982557, 43.5766301691], [1.5119759122, 43.5767017539], [1.5129649489, 43.576872438], [1.5130382594, 43.5767516847], [1.5129841038, 43.5767153404], [1.5130694961, 43.5765626855], [1.5131393634, 43.5763086916], [1.5131707736, 43.5760118415], [1.5136863331, 43.5746730496], [1.5136394316, 43.5741097677], [1.5135618885, 43.5738821387], [1.5136359674, 43.5731333504], [1.5136262617, 43.5729267287], [1.5136138219, 43.5726620195], [1.5134323164, 43.5723985828], [1.5133025644, 43.5722075117], [1.5133349384, 43.57215325], [1.5133823121, 43.5720860416], [1.5135664525, 43.5719618743], [1.5136982759, 43.5718729781], [1.5137684091, 43.5717359505], [1.5137260228, 43.5716012941], [1.5134550141, 43.5710275662], [1.5137091144, 43.5709391721], [1.5143846849, 43.570712465], [1.5146974007, 43.5706085949], [1.5153458732, 43.5701970097], [1.515335629, 43.5700897433], [1.5152473301, 43.5696974109], [1.5151673914, 43.5693600082], [1.5150893408, 43.5693584955], [1.5150512462, 43.5693130914], [1.5143212741, 43.5684380229], [1.5144174246, 43.5684481825], [1.5144049553, 43.5681245145], [1.5147915332, 43.5681296399], [1.5143974089, 43.5667809729], [1.5143232581, 43.5664965971], [1.5142661703, 43.5662956096], [1.5141633888, 43.5659164111], [1.5139807251, 43.5652906461], [1.513885653, 43.5649193604], [1.513887975, 43.5648452956], [1.5137437214, 43.5646168473], [1.5126851468, 43.5649834673], [1.5114070101, 43.5655806145], [1.5092557172, 43.5663700445], [1.508882839, 43.5665177444], [1.5072167836, 43.5669350792], [1.5038037023, 43.5685325914], [1.5028350431, 43.5690391966], [1.4983470308, 43.5709058426], [1.4962314449, 43.5717208425], [1.4956268161, 43.5721515655], [1.4950078992, 43.5725783994], [1.4941221124, 43.5728272611], [1.4932341358, 43.5731394876], [1.4921279425, 43.5735144146], [1.4912325256, 43.5738909136], [1.4891510199, 43.5753172311], [1.4885559105, 43.5757120418], [1.4880577172, 43.5760631042], [1.4877673357, 43.5762596081], [1.4868920617, 43.5768614], [1.4852797452, 43.5779515121]]], ""type"": ""Polygon""}",École élémentaire Henri Guillaumet,30 chemin de Bitet,"43.57506334028338,1.5018245530691228"
249,PR,2022,2,31,555,25,3,240,I,1309,396,913,913,64,19,830,2,Macron,574,"{""coordinates"": [[[1.4852797452, 43.5779515121], [1.4857222399, 43.5782244822], [1.4895600634, 43.577308096], [1.4896999428, 43.5773555033], [1.4899679903, 43.5774502294], [1.4904329681, 43.5779750184], [1.4906835182, 43.5783865621], [1.4906764025, 43.5788888987], [1.490520399, 43.5795206866], [1.4902810994, 43.5799692543], [1.4888627902, 43.5818764255], [1.4890567923, 43.5819630316], [1.4903046503, 43.5825334135], [1.4908644651, 43.5827977804], [1.4918549841, 43.5832526977], [1.4915815605, 43.5835363821], [1.4917745178, 43.5837894912], [1.49197567, 43.5840152245], [1.4925433843, 43.5842739659], [1.4915614663, 43.5855098386], [1.4952965106, 43.5857949216], [1.4957536533, 43.5844795179], [1.4962500473, 43.5836412737], [1.4967414804, 43.5828113241], [1.4973898501, 43.5816915294], [1.5037193103, 43.5805326073], [1.5070084593, 43.5786684645], [1.5081672641, 43.5782434352], [1.5095664468, 43.5775055793], [1.5107982557, 43.5766301691], [1.5119759122, 43.5767017539], [1.5129649489, 43.576872438], [1.5130382594, 43.5767516847], [1.5129841038, 43.5767153404], [1.5130694961, 43.5765626855], [1.5131393634, 43.5763086916], [1.5131707736, 43.5760118415], [1.5136863331, 43.5746730496], [1.5136394316, 43.5741097677], [1.5135618885, 43.5738821387], [1.5136359674, 43.5731333504], [1.5136262617, 43.5729267287], [1.5136138219, 43.5726620195], [1.5134323164, 43.5723985828], [1.5133025644, 43.5722075117], [1.5133349384, 43.57215325], [1.5133823121, 43.5720860416], [1.5135664525, 43.5719618743], [1.5136982759, 43.5718729781], [1.5137684091, 43.5717359505], [1.5137260228, 43.5716012941], [1.5134550141, 43.5710275662], [1.5137091144, 43.5709391721], [1.5143846849, 43.570712465], [1.5146974007, 43.5706085949], [1.5153458732, 43.5701970097], [1.515335629, 43.5700897433], [1.5152473301, 43.5696974109], [1.5151673914, 43.5693600082], [1.5150893408, 43.5693584955], [1.5150512462, 43.5693130914], [1.5143212741, 43.5684380229], [1.5144174246, 43.5684481825], [1.5144049553, 43.5681245145], [1.5147915332, 43.5681296399], [1.5143974089, 43.5667809729], [1.5143232581, 43.5664965971], [1.5142661703, 43.5662956096], [1.5141633888, 43.5659164111], [1.5139807251, 43.5652906461], [1.513885653, 43.5649193604], [1.513887975, 43.5648452956], [1.5137437214, 43.5646168473], [1.5126851468, 43.5649834673], [1.5114070101, 43.5655806145], [1.5092557172, 43.5663700445], [1.508882839, 43.5665177444], [1.5072167836, 43.5669350792], [1.5038037023, 43.5685325914], [1.5028350431, 43.5690391966], [1.4983470308, 43.5709058426], [1.4962314449, 43.5717208425], [1.4956268161, 43.5721515655], [1.4950078992, 43.5725783994], [1.4941221124, 43.5728272611], [1.4932341358, 43.5731394876], [1.4921279425, 43.5735144146], [1.4912325256, 43.5738909136], [1.4891510199, 43.5753172311], [1.4885559105, 43.5757120418], [1.4880577172, 43.5760631042], [1.4877673357, 43.5762596081], [1.4868920617, 43.5768614], [1.4852797452, 43.5779515121]]], ""type"": ""Polygon""}",École élémentaire Henri Guillaumet,30 chemin de Bitet,"43.57506334028338,1.5018245530691228"
250,PR,2022,2,31,555,25,3,241,I,1038,321,717,717,50,12,655,2,Le Pen,183,"{""coordinates"": [[[1.4868920617, 43.5768614], [1.4852118952, 43.57571871], [1.4858871085, 43.5754185797], [1.4859867627, 43.5751827977], [1.4845866902, 43.5748051728], [1.4832718461, 43.5745672535], [1.4834604787, 43.5740246561], [1.4835833459, 43.5738950125], [1.4839187795, 43.573460434], [1.4833487154, 43.5738307994], [1.4825792016, 43.5743179286], [1.4827633039, 43.5747299344], [1.4829162446, 43.5750461433], [1.4824262373, 43.575550515], [1.4816241391, 43.5752199409], [1.480543229, 43.5757292959], [1.4802820194, 43.5763404125], [1.4802895736, 43.5766299775], [1.4803078659, 43.5779878034], [1.4805526137, 43.5784362267], [1.4814271016, 43.5797134797], [1.4819362579, 43.580330409], [1.4820828601, 43.5805732072], [1.482656639, 43.5800382473], [1.4834104772, 43.5795614104], [1.4837907785, 43.5791763692], [1.4839695024, 43.5789360253], [1.4841405044, 43.5789912404], [1.4843330763, 43.5788110387], [1.4841546475, 43.5787292721], [1.4852797452, 43.5779515121], [1.4868920617, 43.5768614]]], ""type"": ""Polygon""}",École élémentaire Henri Guillaumet,30 chemin de Bitet,"43.57712278154643,1.4830837050592025"
250,PR,2022,2,31,555,25,3,241,I,1038,321,717,717,50,12,655,2,Macron,472,"{""coordinates"": [[[1.4868920617, 43.5768614], [1.4852118952, 43.57571871], [1.4858871085, 43.5754185797], [1.4859867627, 43.5751827977], [1.4845866902, 43.5748051728], [1.4832718461, 43.5745672535], [1.4834604787, 43.5740246561], [1.4835833459, 43.5738950125], [1.4839187795, 43.573460434], [1.4833487154, 43.5738307994], [1.4825792016, 43.5743179286], [1.4827633039, 43.5747299344], [1.4829162446, 43.5750461433], [1.4824262373, 43.575550515], [1.4816241391, 43.5752199409], [1.480543229, 43.5757292959], [1.4802820194, 43.5763404125], [1.4802895736, 43.5766299775], [1.4803078659, 43.5779878034], [1.4805526137, 43.5784362267], [1.4814271016, 43.5797134797], [1.4819362579, 43.580330409], [1.4820828601, 43.5805732072], [1.482656639, 43.5800382473], [1.4834104772, 43.5795614104], [1.4837907785, 43.5791763692], [1.4839695024, 43.5789360253], [1.4841405044, 43.5789912404], [1.4843330763, 43.5788110387], [1.4841546475, 43.5787292721], [1.4852797452, 43.5779515121], [1.4868920617, 43.5768614]]], ""type"": ""Polygon""}",École élémentaire Henri Guillaumet,30 chemin de Bitet,"43.57712278154643,1.4830837050592025"
251,PR,2022,2,31,555,25,3,242,I,1527,466,1061,1059,62,20,979,2,Le Pen,248,"{""coordinates"": [[[1.4784074083, 43.5835451261], [1.4787318394, 43.5832486077], [1.4798823351, 43.582190528], [1.4802227907, 43.5819556249], [1.4814942739, 43.5810224708], [1.4820828601, 43.5805732072], [1.4819362579, 43.580330409], [1.4814271016, 43.5797134797], [1.4805526137, 43.5784362267], [1.4803078659, 43.5779878034], [1.4802895736, 43.5766299775], [1.4789293713, 43.5765581816], [1.4786525888, 43.5765295955], [1.4774442328, 43.5749372206], [1.4752816579, 43.5732388137], [1.4745893628, 43.5737373235], [1.4762178471, 43.574747386], [1.4742344162, 43.5761773561], [1.472882778, 43.5751174841], [1.4713494665, 43.5761792942], [1.4710101521, 43.5757873921], [1.4696680977, 43.5747221528], [1.4687781559, 43.5746595523], [1.4680432628, 43.5751741278], [1.4683483366, 43.5753603809], [1.46837193, 43.5756179083], [1.4698152647, 43.576506026], [1.4702134491, 43.5766006006], [1.4705903943, 43.5769015172], [1.4724779072, 43.5784865069], [1.4733923531, 43.5792380869], [1.4748568816, 43.5784876166], [1.4752165351, 43.5789066469], [1.4759538198, 43.5797637632], [1.4757645894, 43.5810651369], [1.4767512618, 43.5823205741], [1.4769859866, 43.5826506606], [1.4773262885, 43.5827894839], [1.4775584359, 43.5827562453], [1.4784074083, 43.5835451261]]], ""type"": ""Polygon""}",École élémentaire Henri Guillaumet,30 chemin de Bitet,"43.5782880815836,1.4763745119876468"
251,PR,2022,2,31,555,25,3,242,I,1527,466,1061,1059,62,20,979,2,Macron,731,"{""coordinates"": [[[1.4784074083, 43.5835451261], [1.4787318394, 43.5832486077], [1.4798823351, 43.582190528], [1.4802227907, 43.5819556249], [1.4814942739, 43.5810224708], [1.4820828601, 43.5805732072], [1.4819362579, 43.580330409], [1.4814271016, 43.5797134797], [1.4805526137, 43.5784362267], [1.4803078659, 43.5779878034], [1.4802895736, 43.5766299775], [1.4789293713, 43.5765581816], [1.4786525888, 43.5765295955], [1.4774442328, 43.5749372206], [1.4752816579, 43.5732388137], [1.4745893628, 43.5737373235], [1.4762178471, 43.574747386], [1.4742344162, 43.5761773561], [1.472882778, 43.5751174841], [1.4713494665, 43.5761792942], [1.4710101521, 43.5757873921], [1.4696680977, 43.5747221528], [1.4687781559, 43.5746595523], [1.4680432628, 43.5751741278], [1.4683483366, 43.5753603809], [1.46837193, 43.5756179083], [1.4698152647, 43.576506026], [1.4702134491, 43.5766006006], [1.4705903943, 43.5769015172], [1.4724779072, 43.5784865069], [1.4733923531, 43.5792380869], [1.4748568816, 43.5784876166], [1.4752165351, 43.5789066469], [1.4759538198, 43.5797637632], [1.4757645894, 43.5810651369], [1.4767512618, 43.5823205741], [1.4769859866, 43.5826506606], [1.4773262885, 43.5827894839], [1.4775584359, 43.5827562453], [1.4784074083, 43.5835451261]]], ""type"": ""Polygon""}",École élémentaire Henri Guillaumet,30 chemin de Bitet,"43.5782880815836,1.4763745119876468"
252,PR,2022,2,31,555,25,3,243,I,1370,447,923,923,77,25,821,2,Le Pen,235,"{""coordinates"": [[[1.4762280983, 43.5708363464], [1.4775662876, 43.5700763694], [1.4800402367, 43.5734150621], [1.4835228245, 43.5712056776], [1.4852833871, 43.5701119733], [1.4868967463, 43.5715886977], [1.4876884303, 43.5721935313], [1.4868943051, 43.5726757718], [1.4872910428, 43.5731451902], [1.4881587284, 43.5727060749], [1.4886894603, 43.5734537023], [1.4887351754, 43.5736252947], [1.4887278418, 43.5741418207], [1.4891510199, 43.5753172311], [1.4885559105, 43.5757120418], [1.4880577172, 43.5760631042], [1.4877673357, 43.5762596081], [1.4868920617, 43.5768614], [1.4852118952, 43.57571871], [1.4858871085, 43.5754185797], [1.4859867627, 43.5751827977], [1.4845866902, 43.5748051728], [1.4832718461, 43.5745672535], [1.4834604787, 43.5740246561], [1.4835833459, 43.5738950125], [1.4839187795, 43.573460434], [1.4833487154, 43.5738307994], [1.4825792016, 43.5743179286], [1.4827633039, 43.5747299344], [1.4829162446, 43.5750461433], [1.4824262373, 43.575550515], [1.4816241391, 43.5752199409], [1.480543229, 43.5757292959], [1.4802820194, 43.5763404125], [1.4802895736, 43.5766299775], [1.4789293713, 43.5765581816], [1.4786525888, 43.5765295955], [1.4774442328, 43.5749372206], [1.4752816579, 43.5732388137], [1.4745893628, 43.5737373235], [1.4762178471, 43.574747386], [1.4742344162, 43.5761773561], [1.472882778, 43.5751174841], [1.4713494665, 43.5761792942], [1.4710101521, 43.5757873921], [1.4754355758, 43.572225552], [1.4762280983, 43.5708363464]]], ""type"": ""Polygon""}",École élémentaire Henri Guillaumet,30 chemin de Bitet,"43.57367261514028,1.4812308394043308"
252,PR,2022,2,31,555,25,3,243,I,1370,447,923,923,77,25,821,2,Macron,586,"{""coordinates"": [[[1.4762280983, 43.5708363464], [1.4775662876, 43.5700763694], [1.4800402367, 43.5734150621], [1.4835228245, 43.5712056776], [1.4852833871, 43.5701119733], [1.4868967463, 43.5715886977], [1.4876884303, 43.5721935313], [1.4868943051, 43.5726757718], [1.4872910428, 43.5731451902], [1.4881587284, 43.5727060749], [1.4886894603, 43.5734537023], [1.4887351754, 43.5736252947], [1.4887278418, 43.5741418207], [1.4891510199, 43.5753172311], [1.4885559105, 43.5757120418], [1.4880577172, 43.5760631042], [1.4877673357, 43.5762596081], [1.4868920617, 43.5768614], [1.4852118952, 43.57571871], [1.4858871085, 43.5754185797], [1.4859867627, 43.5751827977], [1.4845866902, 43.5748051728], [1.4832718461, 43.5745672535], [1.4834604787, 43.5740246561], [1.4835833459, 43.5738950125], [1.4839187795, 43.573460434], [1.4833487154, 43.5738307994], [1.4825792016, 43.5743179286], [1.4827633039, 43.5747299344], [1.4829162446, 43.5750461433], [1.4824262373, 43.575550515], [1.4816241391, 43.5752199409], [1.480543229, 43.5757292959], [1.4802820194, 43.5763404125], [1.4802895736, 43.5766299775], [1.4789293713, 43.5765581816], [1.4786525888, 43.5765295955], [1.4774442328, 43.5749372206], [1.4752816579, 43.5732388137], [1.4745893628, 43.5737373235], [1.4762178471, 43.574747386], [1.4742344162, 43.5761773561], [1.472882778, 43.5751174841], [1.4713494665, 43.5761792942], [1.4710101521, 43.5757873921], [1.4754355758, 43.572225552], [1.4762280983, 43.5708363464]]], ""type"": ""Polygon""}",École élémentaire Henri Guillaumet,30 chemin de Bitet,"43.57367261514028,1.4812308394043308"
